n_qubits,n_layers,n_params,ansatz_type,entangle_pattern,entangler_gate,cost_global,n_entanglers,depth_ratio,grad_mean,grad_var,log_grad_var,samples
4,1,4,1,2,1,0,6,0.25,1.1102230246251566e-18,1.0968864368065287e-32,-18.0,200
7,4,28,0,2,0,0,84,0.5714285714285714,0.0018214690876372586,0.08679025263086114,-1.0615290474771608,200
11,13,143,0,0,1,0,130,1.1818181818181819,-0.013545079342672971,0.007100285445177823,-2.14872419145364,200
6,2,12,1,0,0,0,10,0.3333333333333333,-0.006258522638432173,0.4043200999641669,-0.39327466804910927,200
3,5,15,1,1,1,1,15,1.6666666666666667,0.026591332028361444,0.060340240875803385,-1.219392960471547,200
3,12,36,1,0,0,0,24,4.0,0.018461159290188486,0.06608621704367494,-1.1798891076253923,200
4,16,64,1,0,0,1,48,4.0,-0.005290520882480112,0.02270977122755263,-1.643787240730152,200
3,5,15,0,0,0,0,10,1.6666666666666667,0.026959984242738357,0.23239807186165937,-0.6337674794801381,200
5,3,15,1,2,0,0,30,0.6,4.2674197509029454e-18,8.519677313381267e-33,-18.0,200
3,18,54,1,0,0,1,36,6.0,0.002478267294018814,0.049927444021909476,-1.3016606665824606,200
11,13,143,0,2,1,0,715,1.1818181818181819,0.001348300189244147,0.0006335876497117847,-3.198193296876734,200
11,14,154,0,1,0,1,154,1.2727272727272727,0.0009270846567058754,0.0006489423251992616,-3.187793899441137,200
6,6,36,0,2,1,0,90,1.0,0.013460655574027433,0.040446790430453454,-1.3931159352049058,200
5,15,75,0,1,1,1,75,3.0,-0.0015336569825988332,0.02609938826305869,-1.583369671860627,200
7,17,119,1,0,0,1,102,2.4285714285714284,-0.003119206093566745,0.002743935049818973,-2.5616261727900156,200
2,8,16,0,0,1,1,8,4.0,0.026182230517057606,0.23948582656786283,-0.6207201842348513,200
5,19,95,0,1,1,1,95,3.8,-0.014661456486053426,0.027443095291937197,-1.5615669063619437,200
10,4,40,1,0,0,0,36,0.4,0.0,5.0767513334047536e-33,-18.0,200
7,9,63,0,2,0,1,189,1.2857142857142858,0.01044781827061394,0.009555904420195565,-2.019728202788761,200
10,5,50,1,0,0,1,45,0.5,-0.0010442465179267327,0.0001831112833861131,-3.7372848934845218,200
9,19,171,0,0,0,1,152,2.111111111111111,0.0003731245199107225,0.002715288205292924,-2.566184066876065,200
6,11,66,0,0,1,0,55,1.8333333333333333,0.014058795085427036,0.022896752602638886,-1.6402261083483898,200
4,17,68,0,2,1,0,102,4.25,-0.006576806522393382,0.05737719389778095,-1.24126069527631,200
4,14,56,0,2,1,0,84,3.5,-0.01587520368426969,0.05908520031763898,-1.2285212877361287,200
11,2,22,0,0,0,1,20,0.18181818181818182,0.0015596019553505524,0.0007855944446573308,-3.104801596330064,200
6,12,72,1,0,0,0,60,2.0,0.012395705589446204,0.03592135234966744,-1.4446473215887394,200
7,8,56,1,1,0,1,56,1.1428571428571428,0.0020062568335601646,0.0031026369038913075,-2.5082690461571087,200
5,16,80,1,2,1,0,160,3.2,-0.003000841029928802,0.0168570184985286,-1.7732192365997768,200
6,8,48,1,0,0,1,40,1.3333333333333333,0.0013790761744667895,0.004955489158576017,-2.3049134696580142,200
5,10,50,1,0,0,0,40,2.0,-0.013874175237286639,0.06562284745830942,-1.1829449289545237,200
7,19,133,0,2,0,1,399,2.7142857142857144,0.0020734896794739268,0.007172778572128055,-2.1443125758824273,200
11,11,121,0,0,1,1,110,1.0,-0.003247484395809103,0.000565506691126455,-3.2475622520964293,200
5,17,85,1,2,0,1,170,3.4,0.0029823630204866324,0.01701047420056785,-1.7692835794021649,200
8,8,64,0,0,1,0,56,1.0,-0.006772913676106988,0.04819892930308902,-1.3169626091247386,200
4,9,36,1,1,1,0,36,2.25,0.023034774677527993,0.02999056965566571,-1.523015284958626,200
10,5,50,1,0,1,0,45,0.5,0.023883969992632793,0.03619639621530908,-1.4413346665307862,200
4,19,76,0,2,0,1,114,4.75,-0.012982124106143174,0.06587259882967039,-1.1812952022770096,200
9,8,72,0,1,0,1,72,0.8888888888888888,-0.0017168839551025697,0.0021262608009956735,-2.6723834672413824,200
11,4,44,1,0,1,1,40,0.36363636363636365,2.698308156773299e-19,1.081472457028615e-34,-18.0,200
11,9,99,1,0,1,1,90,0.8181818181818182,0.0002018065857373648,0.0002503935892213323,-3.6013767944769475,200
12,3,36,0,1,1,1,36,0.25,-0.002951452837948827,0.0015079566424923596,-2.8216111453342942,200
11,1,11,1,2,1,1,55,0.09090909090909091,-1.0234868508263162e-17,2.836744344805493e-33,-18.0,200
3,8,24,1,0,0,1,16,2.6666666666666665,-0.010262982557501093,0.040275144744215424,-1.3949628901017652,200
10,12,120,0,1,1,0,120,1.2,-0.0011349174107501928,0.0010087517527510716,-2.9962156976632244,200
5,2,10,1,1,0,0,10,0.4,-0.023917073569135285,0.23816569698296333,-0.623120789804593,200
3,7,21,0,1,0,1,21,2.3333333333333335,0.044033570058447956,0.11537838063348388,-0.9378755607746305,200
8,9,72,1,2,1,0,252,1.125,0.0015100491318156613,0.017317662064398574,-1.7615107394009735,200
3,12,36,0,1,0,1,36,4.0,0.015947430008052103,0.1358665307719939,-0.8668875137694936,200
5,6,30,0,2,0,0,60,1.2,-0.003865280497089283,0.059245782241481096,-1.2273425620174554,200
2,13,26,1,1,0,1,26,6.5,0.014826355037941634,0.0651725086254757,-1.1859355617843181,200
6,1,6,0,2,1,1,15,0.16666666666666666,-3.4434260998139623e-18,2.858846723098129e-33,-18.0,200
9,12,108,1,1,1,1,108,1.3333333333333333,0.0038984249519673254,0.000898996055839348,-3.0462422136404803,200
12,8,96,0,0,1,1,88,0.6666666666666666,0.0024201965204269805,0.00025922766023148423,-3.5863186600352894,200
10,12,120,1,0,0,1,108,1.2,-0.0015370235747118332,0.00028618764375550504,-3.5433491209768166,200
8,10,80,0,1,1,1,80,1.25,0.0007469989601164158,0.0037210187728972392,-2.429338138915549,200
8,10,80,0,2,0,1,280,1.25,0.004568278740795403,0.003929560933363893,-2.4056559724922155,200
9,15,135,0,2,1,0,540,1.6666666666666667,-0.0001749289134244797,0.0019664039184887987,-2.706327269030258,200
4,3,12,1,0,1,1,9,0.75,-0.017905773698381672,0.05256915649650711,-1.2792689914398474,200
2,16,32,1,2,0,1,16,8.0,-0.008249322298138604,0.08445265332956799,-1.0733867012346185,200
6,5,30,1,2,0,0,75,0.8333333333333334,-0.014393931089932522,0.09454233941906703,-1.0243736554261522,200
10,6,60,1,0,0,1,54,0.6,0.001187936596492286,0.0002582101193237706,-3.5880267416189517,200
5,8,40,1,2,0,0,80,1.6,-0.03298626377692067,0.08173752563012515,-1.0875785134490885,200
12,19,228,1,1,1,1,228,1.5833333333333333,0.0006120843301835549,0.00011440615055843756,-3.9415506269259737,200
7,20,140,1,2,0,0,420,2.857142857142857,-0.001840488814359903,0.004873128607653945,-2.312192126920078,200
11,9,99,1,1,1,0,99,0.8181818181818182,-0.000357642122833102,0.0002160745449210013,-3.665396393003375,200
4,12,48,0,0,1,0,36,3.0,-0.007181025227579234,0.06664853660045576,-1.1762093819339055,200
7,17,119,1,2,0,0,357,2.4285714285714284,-0.0028883779200482556,0.006088557502512375,-2.2154855879754125,200
3,4,12,0,0,1,0,8,1.3333333333333333,-0.0030966865544066204,0.23286078044107278,-0.6329036513207141,200
11,9,99,0,0,0,1,90,0.8181818181818182,-0.002065628920185714,0.0018584044030485532,-2.7308597742488105,200
12,16,192,1,1,1,0,192,1.3333333333333333,0.0014611708298833282,0.0001146898137864116,-3.9404751523934007,200
5,17,85,1,2,0,1,170,3.4,-0.0010220054800233597,0.013362695965430028,-1.8741059127593414,200
3,14,42,1,0,1,0,28,4.666666666666667,-0.00857968476829518,0.057570856931192044,-1.2397973061064729,200
12,4,48,0,2,1,1,264,0.3333333333333333,-3.6255720647915266e-18,1.284292540793153e-33,-18.0,200
5,13,65,0,1,0,1,65,2.6,-0.02116929578232494,0.03652583507017746,-1.4373998462431024,200
2,3,6,1,0,0,1,3,1.5,0.020680954515849545,0.0877081334176833,-1.05696013143859,200
2,1,2,1,2,1,0,1,0.5,-0.03216773305089652,0.5220915652759441,-0.282253323038478,200
9,13,117,1,0,1,1,104,1.4444444444444444,0.0011519713240446055,0.0010065464825192907,-2.9971661645055767,200
9,7,63,0,2,0,0,252,0.7777777777777778,-0.007032139700650004,0.018132340069646265,-1.7415461444012457,200
10,7,70,0,2,1,0,315,0.7,-0.00423679028817393,0.0053442369085408715,-2.2721142979517692,200
8,12,96,1,2,0,0,336,1.5,0.0029907855023900824,0.010804119206545533,-1.9664106326982735,200
9,20,180,0,0,1,1,160,2.2222222222222223,0.0034678860573944337,0.0016092955823074015,-2.793364180900738,200
7,2,14,1,0,1,0,12,0.2857142857142857,0.009907397511038299,0.2376764331651824,-0.6240138786577015,200
5,16,80,0,0,1,0,64,3.2,-0.0058568540679548795,0.029633976934017866,-1.5282100614932996,200
5,20,100,0,1,1,1,100,4.0,-0.008971744304859251,0.024773788592665557,-1.6060075727814753,200
6,19,114,0,2,1,1,285,3.1666666666666665,-0.0020505203792090835,0.012528494330867071,-1.9021011191963824,200
5,7,35,1,1,1,0,35,1.4,-0.0062631671899003975,0.015528594184810755,-1.8088678594945355,200
8,12,96,0,2,1,1,336,1.5,8.760353553682876e-19,2.324507089677612e-33,-18.0,200
4,13,52,1,1,0,1,52,3.25,0.004257505644254743,0.02691231125604883,-1.5700490029926617,200
4,13,52,1,0,0,1,39,3.25,0.010161356138279594,0.035869765355258626,-1.4452714642844375,200
7,13,91,0,0,0,0,78,1.8571428571428572,-0.032487682702758224,0.10313658322902004,-0.9865872602607153,200
3,5,15,1,0,1,0,10,1.6666666666666667,-1.0547118733938987e-17,1.5041975088850966e-32,-18.0,200
11,15,165,1,2,1,0,825,1.3636363636363635,-0.0009375370980972497,0.00023396399324725567,-3.630850974800389,200
9,15,135,1,0,1,1,120,1.6666666666666667,-0.0012449976072376318,0.0009278906954852806,-3.032503180185726,200
2,17,34,1,2,0,0,17,8.5,-0.03499148186798414,0.10878000531469321,-0.9634509243024079,200
12,14,168,1,2,0,0,924,1.1666666666666667,0.0003425249184228991,0.00018153421790126302,-3.741041501509135,200
6,8,48,0,2,0,0,120,1.3333333333333333,0.011253824913338373,0.027449130128537527,-1.5614714139228891,200
12,5,60,0,2,1,0,330,0.4166666666666667,0.010266501358479452,0.03521773930455811,-1.4532385256846725,200
10,11,110,0,0,1,0,99,1.1,0.008001762633170598,0.0191808307780726,-1.7171325861894011,200
8,9,72,1,2,0,0,252,1.125,0.0006636472845995824,0.0027235336516874212,-2.564867254262021,200
9,2,18,0,1,0,1,18,0.2222222222222222,-1.1427662418799778e-05,0.0036741122997866493,-2.4348475735521746,200
6,9,54,1,1,0,1,54,1.5,0.007220652284930379,0.005032314682954782,-2.2982322092166587,200
5,3,15,0,1,1,1,15,0.6,-0.0015647258322212304,0.020015973239362227,-1.698623288286401,200
7,18,126,1,1,0,1,126,2.5714285714285716,0.0010766223105532666,0.0036211130268028937,-2.4411579192175883,200
7,13,91,0,0,0,1,78,1.8571428571428572,0.003141438220061634,0.00939039871740494,-2.027315967148954,200
9,16,144,0,1,1,1,144,1.7777777777777777,0.0022101661649057275,0.001635579259000216,-2.7863284054293116,200
7,11,77,0,0,0,1,66,1.5714285714285714,-0.008370565629063291,0.01019503352603421,-1.9916113417202976,200
9,11,99,0,1,0,1,99,1.2222222222222223,0.0035382504791285226,0.002373876395715241,-2.62454189787356,200
9,9,81,0,0,1,1,72,1.0,0.0009942857611602415,0.0021901186464225995,-2.6595323572644958,200
7,15,105,1,1,0,0,105,2.142857142857143,0.005521057448415639,0.012888081085839278,-1.8898117402004322,200
12,16,192,1,1,1,0,192,1.3333333333333333,0.00032678766743482343,0.00011510161248961833,-3.9389185921787395,200
9,1,9,1,1,0,0,9,0.1111111111111111,-2.498001805406602e-18,7.004144984549724e-33,-18.0,200
9,13,117,0,0,1,0,104,1.4444444444444444,0.00011522493403344436,0.008156081895352541,-2.088518422113964,200
6,5,30,0,2,0,0,75,0.8333333333333334,0.0014340530965971543,0.06896115002029901,-1.1613955046760143,200
4,11,44,1,1,1,1,44,2.75,0.001614315785915625,0.02664732835786857,-1.5743463265097448,200
3,4,12,1,1,1,1,12,1.3333333333333333,-0.0105397986780078,0.0922730135512084,-1.0349252955014174,200
3,13,39,0,0,1,1,26,4.333333333333333,-0.055854182249805824,0.0991075910048722,-1.003893080073043,200
11,17,187,0,1,0,1,187,1.5454545454545454,-0.0016004433864054194,0.0004103196602025193,-3.3868776735938724,200
6,1,6,0,2,1,0,15,0.16666666666666666,0.05009337990595986,0.49965529276480497,-0.30132950782009016,200
10,1,10,0,2,0,1,45,0.1,-0.0025246295766075096,0.0014087775255337937,-2.8511575853588607,200
5,18,90,1,2,0,0,180,3.6,0.007502244586098082,0.016781036808800956,-1.775181209989406,200
11,18,198,1,0,0,0,180,1.6363636363636365,-0.02563960401638822,0.07473293508559721,-1.126487960786155,200
4,6,24,1,1,1,1,24,1.5,0.002709253228052273,0.02630041788142503,-1.5800373510480674,200
4,5,20,0,2,0,0,30,1.25,0.008881723009818047,0.09900966689627898,-1.0043224006069646,200
3,8,24,0,2,1,0,24,2.6666666666666665,-0.009431574641624309,0.12001697662449969,-0.9207573178451669,200
7,17,119,1,0,0,0,102,2.4285714285714284,-0.005780446747237909,0.03809051626585611,-1.4191831410199922,200
3,15,45,1,2,1,0,45,5.0,-0.005615706326247944,0.05471439824110172,-1.2618983728652815,200
5,4,20,0,0,1,0,16,0.8,0.09908268158875658,0.2022938312471522,-0.6940173604134227,200
8,5,40,0,1,0,0,40,0.625,-0.0023863375005883382,0.09894602488527263,-1.0046016487043627,200
8,8,64,1,0,0,1,56,1.0,-0.0005776069953804281,0.0009989819128928632,-3.000442374839016,200
9,4,36,1,2,1,1,144,0.4444444444444444,-8.310409652101392e-19,5.954409361066789e-34,-18.0,200
5,6,30,0,2,0,1,60,1.2,-0.018831116033948183,0.04145026068406889,-1.382472733791714,200
7,13,91,0,1,1,0,91,1.8571428571428572,-0.00032779382915651303,0.007184329205825666,-2.143613775310998,200
12,9,108,1,2,1,1,594,0.75,-1.0814916670542906e-18,1.8592822799630924e-34,-18.0,200
10,9,90,0,1,0,0,90,0.9,-0.003304302552164912,0.030347514227378296,-1.517876876303553,200
2,10,20,1,1,0,0,20,5.0,-0.03178402084219895,0.14649614325319824,-0.8341738086607384,200
4,16,64,0,1,1,0,64,4.0,-0.017932436760699232,0.057373955212498814,-1.2412852099440572,200
3,2,6,1,0,1,0,4,0.6666666666666666,-0.044700735522607726,0.27007155563957547,-0.5685211539809368,200
9,17,153,1,1,0,1,153,1.8888888888888888,0.0027458329356288775,0.0008545446808187199,-3.068265224779743,200
10,15,150,0,1,0,1,150,1.5,-0.00021194483452055933,0.0009674641905948372,-3.0143651008463883,200
9,17,153,1,1,0,0,153,1.8888888888888888,0.0029609427354013416,0.011752601288852004,-1.9298659971914056,200
10,16,160,1,0,1,0,144,1.6,0.001302549977310624,0.0012988171396886936,-2.886451988891812,200
12,14,168,1,2,0,0,924,1.1666666666666667,-0.004548519459321617,0.004289151947685866,-2.36762856815295,200
5,1,5,0,2,1,0,10,0.2,-0.07633626692004908,0.517954140853553,-0.2857086905557491,200
8,15,120,0,2,1,0,420,1.875,0.0046768961724704475,0.0033821325107768574,-2.4708093808980056,200
10,4,40,1,0,1,1,36,0.4,0.0008694091284501098,0.00022768130853984304,-3.642672621256628,200
10,6,60,1,0,0,1,54,0.6,-0.0010046304279802923,0.00036807596834695247,-3.4340625366826774,200
2,15,30,0,1,0,1,30,7.5,-0.05774168729156706,0.2470519347656822,-0.6072117406218854,200
5,11,55,1,1,1,0,55,2.2,0.006161571833819834,0.014410515903850252,-1.8413204709427988,200
11,10,110,1,2,1,1,550,0.9090909090909091,5.084908188957016e-19,2.4918157343045835e-34,-18.0,200
9,16,144,0,2,0,0,576,1.7777777777777777,-0.003429523348536442,0.002156943233144541,-2.666161284594486,200
2,12,24,0,1,1,1,24,6.0,-0.01852444601427474,0.21657042753809364,-0.6644008461125546,200
12,12,144,0,2,1,0,792,1.0,-0.0009984293567029713,0.0007753674715907663,-3.1104924225768857,200
7,20,140,1,1,1,1,140,2.857142857142857,0.002569919725165211,0.0032424954705274306,-2.489120621913525,200
11,8,88,1,1,0,0,88,0.7272727272727273,0.0008109888067251187,0.037850232784662714,-1.4219314451788727,200
6,6,36,1,1,0,0,36,1.0,-0.00902097501167605,0.05718777134116158,-1.2426968279697672,200
5,18,90,1,1,0,0,90,3.6,0.0002920168477410856,0.018292240861482116,-1.7377330887190894,200
11,1,11,0,2,0,0,55,0.09090909090909091,-0.007549076930664625,0.49610650112085897,-0.3044250818079672,200
11,19,209,1,2,1,1,1045,1.7272727272727273,-1.5612511283791263e-19,2.663708567098914e-34,-18.0,200
12,19,228,0,1,1,0,228,1.5833333333333333,0.0010369118702979534,0.00023835013882811027,-3.6227845907800913,200
5,1,5,1,1,0,0,5,0.2,3.3306690738754695e-18,5.1041765758128276e-33,-18.0,200
12,10,120,1,1,0,1,120,0.8333333333333334,-0.0002739084512169295,7.834678650065944e-05,-4.105978812005246,200
7,11,77,1,0,1,1,66,1.5714285714285714,-0.003538427648660505,0.003950300081209726,-2.403369912306851,200
10,19,190,0,2,0,1,855,1.9,-0.0016036414269805857,0.000903508776243179,-3.044067624557977,200
12,8,96,1,2,0,1,528,0.6666666666666666,-0.0011413850309392277,0.00024495682201348344,-3.610910460998201,200
11,14,154,1,2,1,1,770,1.2727272727272727,-3.3176586478056436e-19,2.1711282388359924e-34,-18.0,200
8,3,24,1,1,1,1,24,0.375,-1.5791404642251372e-18,1.6367666304302078e-33,-18.0,200
6,10,60,0,0,1,1,50,1.6666666666666667,0.00881434989751563,0.01613669875712496,-1.7921853084124786,200
5,10,50,0,1,1,1,50,2.0,-0.018699793496194512,0.03372880594111472,-1.4719990333250006,200
10,14,140,0,1,0,0,140,1.4,-0.006739654981743375,0.011331517535462696,-1.9457119248105168,200
9,1,9,1,1,1,0,9,0.1111111111111111,1.5265566588595903e-18,1.1955980501761522e-33,-18.0,200
9,2,18,1,1,1,1,18,0.2222222222222222,7.524363077049401e-19,3.7307156626630494e-34,-18.0,200
6,9,54,0,1,0,1,54,1.5,0.007743371734570359,0.01551916563909111,-1.8091316315365453,200
2,20,40,0,0,1,0,20,10.0,0.052764323444484146,0.22622083878318577,-0.645467391666544,200
9,5,45,1,1,0,0,45,0.5555555555555556,-0.011303250160749734,0.034367597886250455,-1.4638508216947046,200
6,1,6,1,0,1,0,5,0.16666666666666666,0.007216366784105972,0.5554277508912118,-0.25537242534586735,200
6,2,12,0,2,0,0,30,0.3333333333333333,-0.05190394209150572,0.25770355834272435,-0.5888795847166904,200
10,17,170,0,2,0,0,765,1.7,-0.0009853959105805105,0.0011637648021368494,-2.934134782104718,200
4,20,80,1,2,0,0,120,5.0,-0.0006757232241561129,0.029025134042869567,-1.5372257659410107,200
7,8,56,1,1,1,1,56,1.1428571428571428,0.0010988960619203244,0.004376548863585287,-2.358868218329362,200
3,5,15,0,1,0,0,15,1.6666666666666667,0.009427060324304624,0.17421705424785489,-0.7589093338105186,200
10,11,110,0,1,0,1,110,1.1,0.00016019740458811217,0.0011832368787321609,-2.9269283028547406,200
8,5,40,1,0,0,1,35,0.625,3.5425797766195506e-18,8.512229872013948e-34,-18.0,200
2,2,4,0,2,0,1,2,1.0,0.024903886811487322,0.3219285061288188,-0.49224056569924,200
2,3,6,1,0,0,1,3,1.5,-0.010502978327938877,0.08560492681145249,-1.067501239698391,200
10,17,170,1,1,0,0,170,1.7,-0.005374487934497154,0.008456594818609255,-2.0728044772906897,200
8,3,24,0,0,0,0,21,0.375,0.04878677393423751,0.33259442994725313,-0.4780850283078043,200
7,8,56,1,1,0,1,56,1.1428571428571428,0.002177509538598922,0.0032014565779961484,-2.4946523842238686,200
9,20,180,1,2,0,1,720,2.2222222222222223,-0.004044256166081725,0.0009402106108095151,-3.0267748518607873,200
12,18,216,1,0,0,1,198,1.5,-0.0010249809808910307,8.033100502374181e-05,-4.095116799530622,200
9,15,135,0,1,0,1,135,1.6666666666666667,-0.006113621084963169,0.0022323414756704575,-2.6512393717164526,200
10,10,100,1,0,0,1,90,1.0,-0.0001595376867978136,0.00033020471748165586,-3.4812167264650586,200
2,8,16,0,0,1,1,8,4.0,0.03698598478678661,0.20341693130163432,-0.6916129016352798,200
12,3,36,0,0,1,1,33,0.25,0.000698051723583073,0.0007106559361914648,-3.148340611899862,200
9,18,162,1,1,1,1,162,2.0,-0.0032160364943225306,0.0008534036348357399,-3.0688455117160522,200
7,1,7,1,0,1,0,6,0.14285714285714285,1.3877787807814458e-18,1.0120761857754924e-32,-18.0,200
3,20,60,1,1,0,0,60,6.666666666666667,-0.01685629164068792,0.05855691357747835,-1.2324218221749845,200
9,10,90,1,1,1,1,90,1.1111111111111112,-0.001675966180779235,0.0010128737092037,-2.994444701545097,200
6,2,12,0,2,0,1,30,0.3333333333333333,0.009631969307732333,0.0965144967569291,-1.0154074494677328,200
10,10,100,0,0,0,1,90,1.0,0.0009044046516137835,0.000945985966578369,-3.0241153061804296,200
6,7,42,1,1,0,1,42,1.1666666666666667,0.001126048373155389,0.007017687359289228,-2.1538059836783137,200
11,7,77,0,1,1,0,77,0.6363636363636364,-0.0011705179134687755,0.0005204162128714608,-3.2836491820356413,200
7,19,133,1,2,1,1,399,2.7142857142857144,0.003500197321738543,0.004405590648449771,-2.3559958583832685,200
9,8,72,1,2,1,0,288,0.8888888888888888,-0.0018291147702569515,0.01884546781134495,-1.7247930773513362,200
